shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
781174,47.19752281,-1.75912140,40361
781174,47.19958731,-1.75425712,40362
781174,47.19958731,-1.75425712,40371
781174,47.19812466,-1.74978398,40372
781174,47.19812466,-1.74978398,40381
781174,47.19668985,-1.74452027,40382
781174,47.19668985,-1.74452027,40391
781174,47.19590819,-1.74115678,40392
781174,47.19590819,-1.74115678,40401
781174,47.19614258,-1.73707782,40402
781174,47.19614258,-1.73707782,40411
781174,47.19585207,-1.72489753,40412
781174,47.19585207,-1.72489753,40421
781174,47.19302513,-1.71820783,40422
781174,47.19302513,-1.71820783,40431
781174,47.19136106,-1.71173896,40432
781174,47.19136106,-1.71173896,40441
781174,47.19131565,-1.70790343,40442
781174,47.19131565,-1.70790343,40451
781174,47.19093184,-1.70087103,40452
781174,47.19093184,-1.70087103,40461
781174,47.19196413,-1.69711679,40462
781174,47.19196413,-1.69711679,40471
781174,47.18970915,-1.69205782,40472
781174,47.18970915,-1.69205782,40481
781174,47.18845833,-1.68918890,40482
781174,47.18845833,-1.68918890,40491
781174,47.18729268,-1.68645864,40492
781174,47.18729268,-1.68645864,40501
781174,47.18589884,-1.68252224,40502
781174,47.18589884,-1.68252224,40511
781174,47.18541245,-1.67838988,40512
781174,47.18541245,-1.67838988,40521
781174,47.18536593,-1.67455481,40522
781174,47.18536593,-1.67455481,40531
781174,47.18437689,-1.66932799,40532
781174,47.18437689,-1.66932799,40541
781174,47.18379560,-1.66532092,40542
781174,47.18379560,-1.66532092,40551
781174,47.18067739,-1.65914283,40552
781174,47.18067739,-1.65914283,40561
781174,47.17953387,-1.65575479,40562
781174,47.17953387,-1.65575479,40571
781174,47.17872222,-1.65318427,40572
781174,47.17872222,-1.65318427,40581
781174,47.17766190,-1.64478281,40582
781174,47.17766190,-1.64478281,40591
781174,47.17757559,-1.63685031,40592
781174,47.17757559,-1.63685031,40601
781174,47.17851239,-1.63057890,40602
781174,47.17851239,-1.63057890,40611
781174,47.17763302,-1.62734333,40612
781174,47.17763302,-1.62734333,40621
781174,47.17534325,-1.62321096,40622
781174,47.17534325,-1.62321096,40631
781174,47.17656629,-1.61907431,40632
781174,47.17656629,-1.61907431,40641
781174,47.17584425,-1.61386926,40642
781174,47.17584425,-1.61386926,40651
781174,47.17415130,-1.61070627,40652
781174,47.17415130,-1.61070627,40661
781174,47.17483933,-1.60639797,40662
781174,47.17483933,-1.60639797,40671
781174,47.17742295,-1.60196482,40672
781174,47.17742295,-1.60196482,40681
781174,47.17903610,-1.59693154,40682
781174,47.17903610,-1.59693154,40691
781174,47.17701478,-1.59282016,40692
781174,47.17701478,-1.59282016,40701
781174,47.17591416,-1.59339984,40702
781075,47.17591416,-1.59339984,40721
781075,47.17701029,-1.59295192,40722
781075,47.17701029,-1.59295192,40731
781075,47.17938648,-1.59722149,40732
781075,47.17938648,-1.59722149,40741
781075,47.17741844,-1.60209659,40742
781075,47.17741844,-1.60209659,40751
781075,47.17483031,-1.60666149,40752
781075,47.17483031,-1.60666149,40761
781075,47.17441632,-1.61085790,40762
781075,47.17441632,-1.61085790,40771
781075,47.17602394,-1.61388252,40772
781075,47.17602394,-1.61388252,40781
781075,47.17633227,-1.62064218,40782
781075,47.17633227,-1.62064218,40791
781075,47.17541044,-1.62387641,40792
781075,47.17541044,-1.62387641,40801
781075,47.17789801,-1.62749505,40802
781075,47.17789801,-1.62749505,40811
781075,47.17848969,-1.63123773,40812
781075,47.17848969,-1.63123773,40821
781075,47.17757104,-1.63698208,40822
781075,47.17757104,-1.63698208,40831
781075,47.17781880,-1.64545499,40832
781075,47.17781880,-1.64545499,40841
781075,47.17853941,-1.65066066,40842
781075,47.17853941,-1.65066066,40851
781075,47.17969984,-1.65616350,40852
781075,47.17969984,-1.65616350,40861
781075,47.18110831,-1.65970344,40862
781075,47.18110831,-1.65970344,40871
781075,47.18381849,-1.66466204,40872
781075,47.18381849,-1.66466204,40881
781075,47.18461890,-1.67013882,40882
781075,47.18461890,-1.67013882,40891
781075,47.18529904,-1.67388918,40892
781075,47.18529904,-1.67388918,40901
781075,47.18571871,-1.67735585,40902
781075,47.18571871,-1.67735585,40911
781075,47.18606472,-1.68293107,40912
781075,47.18606472,-1.68293107,40921
781075,47.18746776,-1.68660393,40922
781075,47.18746776,-1.68660393,40931
781075,47.18879466,-1.68987486,40932
781075,47.18879466,-1.68987486,40941
781075,47.19055221,-1.69370693,40942
781075,47.19055221,-1.69370693,40951
781075,47.19195490,-1.69738037,40952
781075,47.19195490,-1.69738037,40961
781075,47.19073369,-1.70138463,40962
781075,47.19073369,-1.70138463,40971
781075,47.19124895,-1.70723769,40972
781075,47.19124895,-1.70723769,40981
781075,47.19137959,-1.71121179,40982
781075,47.19137959,-1.71121179,40991
781075,47.19311033,-1.71834643,40992
781075,47.19311033,-1.71834643,41001
781075,47.19585671,-1.72476572,41002
781075,47.19585671,-1.72476572,41011
781075,47.19622776,-1.73721646,41012
781075,47.19622776,-1.73721646,41021
781075,47.19584634,-1.74035914,41022
781075,47.19584634,-1.74035914,41031
781075,47.19686485,-1.74466578,41032
781075,47.19686485,-1.74466578,41041
781075,47.19871610,-1.75088644,41042
781075,47.19871610,-1.75088644,41051
781075,47.19974358,-1.75492990,41052
781075,47.19974358,-1.75492990,41061
781075,47.19778763,-1.75927383,41062
781075,47.19778763,-1.75927383,41071
781075,47.20121540,-1.75913969,41072
791155,47.27869769,-1.64026681,30561
791155,47.27633116,-1.63837020,30562
791155,47.27633116,-1.63837020,30571
791155,47.27520418,-1.63709529,30572
791155,47.27520418,-1.63709529,30581
791155,47.27396111,-1.63395907,30582
791155,47.27396111,-1.63395907,30591
791155,47.27309094,-1.63045367,30592
791155,47.27309094,-1.63045367,30601
791155,47.27246750,-1.62762836,30602
791155,47.27246750,-1.62762836,30611
791155,47.27116153,-1.62369389,30612
791155,47.27116153,-1.62369389,30621
791155,47.27095614,-1.61917944,30622
791155,47.27095614,-1.61917944,30631
791155,47.26905318,-1.61162839,30632
791155,47.26905318,-1.61162839,30641
791155,47.26664702,-1.60033591,30642
791155,47.26664702,-1.60033591,30651
791155,47.26414967,-1.59697649,30652
791155,47.26414967,-1.59697649,30661
791155,47.26297286,-1.59450834,30662
791155,47.26297286,-1.59450834,30671
791155,47.25949964,-1.60391082,30672
791155,47.25949964,-1.60391082,30681
791155,47.25708257,-1.60611395,30682
791155,47.25708257,-1.60611395,30691
791155,47.25473351,-1.60369180,30692
791155,47.25473351,-1.60369180,30701
791155,47.25447779,-1.60063033,30702
791155,47.25447779,-1.60063033,30711
791155,47.25335508,-1.59657911,30712
791155,47.25335508,-1.59657911,30721
791155,47.25261848,-1.59440839,30722
791155,47.25261848,-1.59440839,30731
791155,47.25105981,-1.58992860,30732
791155,47.25105981,-1.58992860,30741
791155,47.24935726,-1.58702581,30742
791155,47.24935726,-1.58702581,30751
791155,47.24658562,-1.58907096,30752
791155,47.24658562,-1.58907096,30761
791155,47.24435750,-1.59102357,30762
791155,47.24435750,-1.59102357,30771
791155,47.24327939,-1.58829920,30772
791155,47.24327939,-1.58829920,30781
791155,47.24132080,-1.58762642,30782
791155,47.24132080,-1.58762642,30791
791155,47.23836494,-1.58714502,30792
791062,47.23792470,-1.58684823,30311
791062,47.24132529,-1.58749450,30312
791062,47.24132529,-1.58749450,30321
791062,47.24336474,-1.58843772,30322
791062,47.24336474,-1.58843772,30331
791062,47.24445633,-1.59076630,30332
791062,47.24445633,-1.59076630,30341
791062,47.24639695,-1.58932164,30342
791062,47.24639695,-1.58932164,30351
791062,47.24963128,-1.58691364,30352
791062,47.24963128,-1.58691364,30361
791062,47.25097895,-1.58965810,30362
791062,47.25097895,-1.58965810,30371
791062,47.25278917,-1.59468551,30372
791062,47.25278917,-1.59468551,30381
791062,47.25367844,-1.59766118,30382
791062,47.25367844,-1.59766118,30391
791062,47.25456313,-1.60076891,30392
791062,47.25456313,-1.60076891,30401
791062,47.25469292,-1.60487941,30402
791062,47.25469292,-1.60487941,30411
791062,47.25717693,-1.60598862,30412
791062,47.25717693,-1.60598862,30421
791062,47.25959399,-1.60378548,30422
791062,47.25959399,-1.60378548,30431
791062,47.26297286,-1.59450834,30432
791062,47.26297286,-1.59450834,30441
791062,47.26423951,-1.59698311,30442
791062,47.26423951,-1.59698311,30451
791062,47.26682671,-1.60034915,30452
791062,47.26682671,-1.60034915,30461
791062,47.26905770,-1.61149640,30462
791062,47.26905770,-1.61149640,30471
791062,47.27121209,-1.61959538,30472
791062,47.27121209,-1.61959538,30481
791062,47.27136840,-1.62291523,30482
791062,47.27136840,-1.62291523,30491
791062,47.27223426,-1.62655239,30492
791062,47.27223426,-1.62655239,30501
791062,47.27317170,-1.63072434,30502
791062,47.27317170,-1.63072434,30511
791062,47.27403732,-1.63436175,30512
791062,47.27403732,-1.63436175,30521
791062,47.27529402,-1.63710197,30522
791062,47.27529402,-1.63710197,30531
791062,47.27693730,-1.63907702,30532
791062,47.27693730,-1.63907702,30541
791062,47.27869769,-1.64026681,30542
8011184,47.23541838,-1.47360365,30811
8011184,47.23524567,-1.47610372,30812
8011184,47.23524567,-1.47610372,30821
8011184,47.24055373,-1.47899478,30822
8011184,47.24055373,-1.47899478,30831
8011184,47.24253292,-1.48178096,30832
8011184,47.24253292,-1.48178096,30841
8011184,47.24524395,-1.48422289,30842
8011184,47.24524395,-1.48422289,30851
8011184,47.24849839,-1.48657166,30852
8011184,47.24849839,-1.48657166,30861
8011184,47.25080821,-1.48753045,30862
8011184,47.25080821,-1.48753045,30871
8011184,47.25323850,-1.48757200,30872
8011184,47.25323850,-1.48757200,30881
8011184,47.25673385,-1.48808660,30882
8011184,47.25673385,-1.48808660,30891
8011184,47.25698816,-1.49127963,30892
8011184,47.25698816,-1.49127963,30901
8011184,47.25445925,-1.49691883,30902
8011184,47.25445925,-1.49691883,30911
8011184,47.25402527,-1.49913644,30912
8011184,47.25402527,-1.49913644,30921
8011184,47.25150513,-1.49908791,30922
8011184,47.25150513,-1.49908791,30931
8011184,47.25016823,-1.50137284,30932
8011184,47.25016823,-1.50137284,30941
8011184,47.25150915,-1.50437908,30942
8011184,47.25150915,-1.50437908,30951
8011184,47.25430074,-1.50709295,30952
8011184,47.25430074,-1.50709295,30961
8011184,47.25576216,-1.50918227,30962
8011184,47.25576216,-1.50918227,30971
8011184,47.25520287,-1.51244909,30972
8011184,47.25520287,-1.51244909,30981
8011184,47.25187752,-1.51763293,30982
8011184,47.25187752,-1.51763293,30991
8011184,47.24917204,-1.52312542,30992
8011184,47.24917204,-1.52312542,31001
8011184,47.25182472,-1.52728517,31002
8011184,47.25182472,-1.52728517,31011
8011184,47.25267012,-1.52893360,31012
8011184,47.25267012,-1.52893360,31021
8011184,47.25901094,-1.55730617,31022
8011184,47.25901094,-1.55730617,31031
8011184,47.25231631,-1.55285022,31032
8011184,47.25231631,-1.55285022,31041
8011184,47.25134494,-1.54960493,31042
8011184,47.25134494,-1.54960493,31051
8011184,47.24857841,-1.55152016,31052
8011184,47.24857841,-1.55152016,31061
8011184,47.24541603,-1.55181925,31062
8011184,47.24541603,-1.55181925,31071
8011184,47.24378992,-1.55196551,31072
8011185,47.24532068,-1.48462514,31091
8011185,47.24849839,-1.48657166,31092
8011185,47.24849839,-1.48657166,31101
8011185,47.25080821,-1.48753045,31102
8011185,47.25080821,-1.48753045,31111
8011185,47.25323850,-1.48757200,31112
8011185,47.25323850,-1.48757200,31121
8011185,47.25673385,-1.48808660,31122
8011185,47.25673385,-1.48808660,31131
8011185,47.25698816,-1.49127963,31132
8011185,47.25698816,-1.49127963,31141
8011185,47.25445925,-1.49691883,31142
8011185,47.25445925,-1.49691883,31151
8011185,47.25402527,-1.49913644,31152
8011185,47.25402527,-1.49913644,31161
8011185,47.25150513,-1.49908791,31162
8011185,47.25150513,-1.49908791,31171
8011185,47.25016823,-1.50137284,31172
8011185,47.25016823,-1.50137284,31181
8011185,47.25150915,-1.50437908,31182
8011185,47.25150915,-1.50437908,31191
8011185,47.25430074,-1.50709295,31192
8011185,47.25430074,-1.50709295,31201
8011185,47.25576216,-1.50918227,31202
8011185,47.25576216,-1.50918227,31211
8011185,47.25520287,-1.51244909,31212
8011185,47.25520287,-1.51244909,31221
8011185,47.25187752,-1.51763293,31222
8011185,47.25187752,-1.51763293,31231
8011185,47.24917204,-1.52312542,31232
8011185,47.24917204,-1.52312542,31241
8011185,47.25182472,-1.52728517,31242
8011185,47.25182472,-1.52728517,31251
8011185,47.25267012,-1.52893360,31252
8011185,47.25267012,-1.52893360,31261
8011185,47.25901094,-1.55730617,31262
8011185,47.25901094,-1.55730617,31271
8011185,47.25231631,-1.55285022,31272
8011185,47.25231631,-1.55285022,31281
8011185,47.25134494,-1.54960493,31282
8011185,47.25134494,-1.54960493,31291
8011185,47.24857841,-1.55152016,31292
8011185,47.24857841,-1.55152016,31301
8011185,47.24541603,-1.55181925,31302
8011185,47.24541603,-1.55181925,31311
8011185,47.24378992,-1.55196551,31312
8010211,47.24378992,-1.55196551,31331
8010211,47.24550588,-1.55182578,31332
8010211,47.24550588,-1.55182578,31341
8010211,47.24895114,-1.55115045,31342
8010211,47.24895114,-1.55115045,31351
8010211,47.25214465,-1.54992762,31352
8010211,47.25214465,-1.54992762,31361
8010211,47.25240171,-1.55298871,31362
8010211,47.25240171,-1.55298871,31371
8010211,47.25937031,-1.55733234,31372
8010211,47.25937031,-1.55733234,31381
8010211,47.25390143,-1.52981631,31382
8010211,47.25390143,-1.52981631,31391
8010211,47.25148302,-1.52673138,31392
8010211,47.25148302,-1.52673138,31401
8010211,47.24830007,-1.52226888,31402
8010211,47.24830007,-1.52226888,31411
8010211,47.25160798,-1.51761350,31412
8010211,47.25160798,-1.51761350,31421
8010211,47.25484788,-1.51229125,31422
8010211,47.25484788,-1.51229125,31431
8010211,47.25533492,-1.50849013,31432
8010211,47.25533492,-1.50849013,31441
8010211,47.25421089,-1.50708649,31442
8010211,47.25421089,-1.50708649,31451
8010211,47.25168445,-1.50452395,31452
8010211,47.25168445,-1.50452395,31461
8010211,47.25007399,-1.50149834,31462
8010211,47.25007399,-1.50149834,31471
8010211,47.25176590,-1.49937116,31472
8010211,47.25176590,-1.49937116,31481
8010211,47.25411511,-1.49914288,31482
8010211,47.25411511,-1.49914288,31491
8010211,47.25447241,-1.49652294,31492
8010211,47.25447241,-1.49652294,31501
8010211,47.25688956,-1.49153714,31502
8010211,47.25688956,-1.49153714,31511
8010211,47.25673385,-1.48808660,31512
8010211,47.25673385,-1.48808660,31521
8010211,47.25323850,-1.48757200,31522
8010211,47.25323850,-1.48757200,31531
8010211,47.25071836,-1.48752402,31532
8010211,47.25071836,-1.48752402,31541
8010211,47.24831869,-1.48655882,31542
8010211,47.24831869,-1.48655882,31551
8010211,47.24506425,-1.48421005,31552
8010211,47.24506425,-1.48421005,31561
8010211,47.24375148,-1.48305824,31562
8010211,47.24375148,-1.48305824,31571
8010211,47.24054937,-1.47912671,31572
8010211,47.24054937,-1.47912671,31581
8010211,47.23525876,-1.47570796,31582
8010211,47.23525876,-1.47570796,31591
8010211,47.23541838,-1.47360365,31592
8010212,47.24378992,-1.55196551,31611
8010212,47.24550588,-1.55182578,31612
8010212,47.24550588,-1.55182578,31621
8010212,47.24895114,-1.55115045,31622
8010212,47.24895114,-1.55115045,31631
8010212,47.25214465,-1.54992762,31632
8010212,47.25214465,-1.54992762,31641
8010212,47.25240171,-1.55298871,31642
8010212,47.25240171,-1.55298871,31651
8010212,47.25937031,-1.55733234,31652
8010212,47.25937031,-1.55733234,31661
8010212,47.25390143,-1.52981631,31662
8010212,47.25390143,-1.52981631,31671
8010212,47.25148302,-1.52673138,31672
8010212,47.25148302,-1.52673138,31681
8010212,47.24830007,-1.52226888,31682
8010212,47.24830007,-1.52226888,31691
8010212,47.25160798,-1.51761350,31692
8010212,47.25160798,-1.51761350,31701
8010212,47.25484788,-1.51229125,31702
8010212,47.25484788,-1.51229125,31711
8010212,47.25533492,-1.50849013,31712
8010212,47.25533492,-1.50849013,31721
8010212,47.25421089,-1.50708649,31722
8010212,47.25421089,-1.50708649,31731
8010212,47.25168445,-1.50452395,31732
8010212,47.25168445,-1.50452395,31741
8010212,47.25007399,-1.50149834,31742
8010212,47.25007399,-1.50149834,31751
8010212,47.25176590,-1.49937116,31752
8010212,47.25176590,-1.49937116,31761
8010212,47.25411511,-1.49914288,31762
8010212,47.25411511,-1.49914288,31771
8010212,47.25447241,-1.49652294,31772
8010212,47.25447241,-1.49652294,31781
8010212,47.25688956,-1.49153714,31782
8010212,47.25688956,-1.49153714,31791
8010212,47.25673385,-1.48808660,31792
8010212,47.25673385,-1.48808660,31801
8010212,47.25323850,-1.48757200,31802
8010212,47.25323850,-1.48757200,31811
8010212,47.25071836,-1.48752402,31812
8010212,47.25071836,-1.48752402,31821
8010212,47.24831869,-1.48655882,31822
8010212,47.24831869,-1.48655882,31831
8010212,47.24532068,-1.48462514,31832
811171,47.20656376,-1.65552459,41091
811171,47.20497251,-1.65725626,41092
811171,47.20497251,-1.65725626,41101
811171,47.20521592,-1.66322213,41102
811171,47.20521592,-1.66322213,41111
811171,47.20401138,-1.66418944,41112
811171,47.20401138,-1.66418944,41121
811171,47.20042341,-1.66894327,41122
811171,47.20042341,-1.66894327,41131
811171,47.19962676,-1.67113033,41132
811171,47.19962676,-1.67113033,41141
811171,47.20194035,-1.67711883,41142
811171,47.20194035,-1.67711883,41151
811171,47.20106749,-1.67890363,41152
811171,47.20106749,-1.67890363,41161
811171,47.19962748,-1.67628456,41162
811171,47.19962748,-1.67628456,41171
811171,47.19761360,-1.67203679,41172
811171,47.19761360,-1.67203679,41181
811171,47.19619635,-1.66875905,41182
811171,47.19619635,-1.66875905,41191
811171,47.19672802,-1.66642012,41192
811171,47.19672802,-1.66642012,41201
811171,47.19749882,-1.66238105,41202
811171,47.19749882,-1.66238105,41211
811171,47.19547375,-1.65324375,41212
811171,47.19547375,-1.65324375,41221
811171,47.19442446,-1.64972979,41222
811084,47.20688247,-1.57267696,31851
811084,47.20473102,-1.57503087,31852
811084,47.20473102,-1.57503087,31861
811084,47.19987097,-1.58022598,31862
811084,47.19987097,-1.58022598,31871
811084,47.19894579,-1.58359414,31872
811084,47.19894579,-1.58359414,31881
811084,47.19821371,-1.58922286,31882
811084,47.19821371,-1.58922286,31891
811084,47.19788570,-1.59355966,31892
811084,47.19788570,-1.59355966,31901
811084,47.19828056,-1.60046039,31902
811084,47.19828056,-1.60046039,31911
811084,47.19850886,-1.60695252,31912
811084,47.19850886,-1.60695252,31921
811084,47.19994542,-1.61234453,31922
811084,47.19994542,-1.61234453,31931
811084,47.19812540,-1.61551398,31932
811084,47.19812540,-1.61551398,31941
811084,47.19631886,-1.61828778,31942
811084,47.19631886,-1.61828778,31951
811084,47.19453490,-1.62040235,31952
811084,47.19453490,-1.62040235,31961
811084,47.19475301,-1.62715773,31962
811084,47.19475301,-1.62715773,31971
811084,47.19494901,-1.63192940,31972
811084,47.19494901,-1.63192940,31981
811084,47.19457500,-1.63494095,31982
811084,47.19457500,-1.63494095,31991
811084,47.19414178,-1.63966591,31992
811084,47.19414178,-1.63966591,32001
811084,47.19408468,-1.64653306,32002
811084,47.19408468,-1.64653306,32011
811084,47.19541271,-1.64980340,32012
811084,47.19541271,-1.64980340,32021
811084,47.19591839,-1.65340905,32022
811084,47.19591839,-1.65340905,32031
811084,47.19757493,-1.66278320,32032
811084,47.19757493,-1.66278320,32041
811084,47.19655292,-1.66627488,32042
811084,47.19655292,-1.66627488,32051
811084,47.19643837,-1.66957006,32052
811084,47.19643837,-1.66957006,32061
811084,47.19786018,-1.67271604,32062
811084,47.19786018,-1.67271604,32071
811084,47.19921042,-1.67532819,32072
811084,47.19921042,-1.67532819,32081
811084,47.20098683,-1.67863326,32082
811084,47.20098683,-1.67863326,32091
811084,47.20086884,-1.67426307,32092
811084,47.20086884,-1.67426307,32101
811084,47.19962676,-1.67113033,32102
811084,47.19962676,-1.67113033,32111
811084,47.20071585,-1.66830435,32112
811084,47.20071585,-1.66830435,32121
811084,47.20419106,-1.66420287,32122
811084,47.20419106,-1.66420287,32131
811084,47.20496928,-1.66254284,32132
811084,47.20496928,-1.66254284,32141
811084,47.20494966,-1.65791541,32142
811084,47.20494966,-1.65791541,32151
811084,47.20665360,-1.65553130,32152
811084,47.20665360,-1.65553130,32161
811084,47.21011924,-1.65169222,32162
811084,47.21011924,-1.65169222,32171
811084,47.20775876,-1.64702227,32172
811084,47.20775876,-1.64702227,32181
811084,47.20794884,-1.64412854,32182
811084,47.20794884,-1.64412854,32191
811084,47.21000731,-1.64190242,32192
811084,47.21000731,-1.64190242,32201
811084,47.21324277,-1.63949923,32202
811084,47.21324277,-1.63949923,32211
811084,47.21068766,-1.62476931,32212
811084,47.21068766,-1.62476931,32221
811084,47.21109379,-1.61819026,32222
811084,47.21109379,-1.61819026,32231
811084,47.20976487,-1.61491975,32232
811084,47.20976487,-1.61491975,32241
811084,47.20898394,-1.61142549,32242
811185,47.20898394,-1.61142549,32261
811185,47.20985019,-1.61505823,32262
811185,47.20985019,-1.61505823,32271
811185,47.21111642,-1.61753102,32272
811185,47.21111642,-1.61753102,32281
811185,47.21086282,-1.62491446,32282
811185,47.21086282,-1.62491446,32291
811185,47.21305853,-1.63961773,32292
811185,47.21305853,-1.63961773,32301
811185,47.21028138,-1.64179062,32302
811185,47.21028138,-1.64179062,32311
811185,47.20803413,-1.64426706,32312
811185,47.20803413,-1.64426706,32321
811185,47.20775876,-1.64702227,32322
811185,47.20775876,-1.64702227,32331
811185,47.21011924,-1.65169222,32332
811185,47.21011924,-1.65169222,32341
811185,47.20656376,-1.65552459,32342
811185,47.20656376,-1.65552459,32351
811185,47.20497251,-1.65725626,32352
811185,47.20497251,-1.65725626,32361
811185,47.20521592,-1.66322213,32362
811185,47.20521592,-1.66322213,32371
811185,47.20401138,-1.66418944,32372
811185,47.20401138,-1.66418944,32381
811185,47.20042341,-1.66894327,32382
811185,47.20042341,-1.66894327,32391
811185,47.19962676,-1.67113033,32392
811185,47.19962676,-1.67113033,32401
811185,47.20194035,-1.67711883,32402
811185,47.20194035,-1.67711883,32411
811185,47.20106749,-1.67890363,32412
811185,47.20106749,-1.67890363,32421
811185,47.19962748,-1.67628456,32422
811185,47.19962748,-1.67628456,32431
811185,47.19761360,-1.67203679,32432
811185,47.19761360,-1.67203679,32441
811185,47.19619635,-1.66875905,32442
811185,47.19619635,-1.66875905,32451
811185,47.19672802,-1.66642012,32452
811185,47.19672802,-1.66642012,32461
811185,47.19749882,-1.66238105,32462
811185,47.19749882,-1.66238105,32471
811185,47.19547375,-1.65324375,32472
811185,47.19547375,-1.65324375,32481
811185,47.19442446,-1.64972979,32482
811185,47.19442446,-1.64972979,32491
811185,47.19344212,-1.64688166,32492
811185,47.19344212,-1.64688166,32501
811185,47.19415088,-1.63940230,32502
811185,47.19415088,-1.63940230,32511
811185,47.19458409,-1.63467734,32512
811185,47.19458409,-1.63467734,32521
811185,47.19494901,-1.63192940,32522
811185,47.19494901,-1.63192940,32531
811185,47.19474394,-1.62742134,32532
811185,47.19474394,-1.62742134,32541
811185,47.19503391,-1.61898568,32542
811185,47.19503391,-1.61898568,32551
811185,47.19622902,-1.61828114,32552
811185,47.19622902,-1.61828114,32561
811185,47.19812540,-1.61551398,32562
811185,47.19812540,-1.61551398,32571
811185,47.19952783,-1.61138865,32572
811185,47.19952783,-1.61138865,32581
811185,47.19820813,-1.60521242,32582
811185,47.19820813,-1.60521242,32591
811185,47.19820423,-1.60005832,32592
811185,47.19820423,-1.60005832,32601
811185,47.19778236,-1.59394851,32602
811185,47.19778236,-1.59394851,32611
811185,47.19822269,-1.58895923,32612
811185,47.19822269,-1.58895923,32621
811185,47.19885595,-1.58358756,32622
811185,47.19885595,-1.58358756,32631
811185,47.19998770,-1.57944161,32632
811185,47.19998770,-1.57944161,32641
811185,47.20538231,-1.57441766,32642
811185,47.20538231,-1.57441766,32651
811185,47.20688247,-1.57267696,32652
871065,47.22615791,-1.52186142,32671
871065,47.22707245,-1.51875427,32672
871065,47.22707245,-1.51875427,32681
871065,47.22753768,-1.51561466,32682
871065,47.22753768,-1.51561466,32691
871065,47.23021107,-1.51646831,32692
871065,47.23021107,-1.51646831,32701
871065,47.23158083,-1.51590587,32702
871065,47.23158083,-1.51590587,32711
871065,47.23355399,-1.51075885,32712
871065,47.23355399,-1.51075885,32721
871065,47.23588821,-1.50828208,32722
871065,47.23588821,-1.50828208,32731
871065,47.23539998,-1.50401554,32732
871065,47.23539998,-1.50401554,32741
871065,47.23849235,-1.50040266,32742
871065,47.23849235,-1.50040266,32751
871065,47.24014265,-1.49681824,32752
871065,47.24014265,-1.49681824,32761
871065,47.24317344,-1.49505175,32762
871065,47.24317344,-1.49505175,32771
871065,47.24723416,-1.49481369,32772
871065,47.24723416,-1.49481369,32781
871065,47.25176590,-1.49937116,32782
871065,47.25176590,-1.49937116,32791
871065,47.25411511,-1.49914288,32792
871065,47.25411511,-1.49914288,32801
871065,47.25447241,-1.49652294,32802
871065,47.25447241,-1.49652294,32811
871065,47.25688956,-1.49153714,32812
871065,47.25688956,-1.49153714,32821
871065,47.25673385,-1.48808660,32822
871065,47.25673385,-1.48808660,32831
871065,47.26062797,-1.48743916,32832
871065,47.26062797,-1.48743916,32841
871065,47.26319622,-1.48603530,32842
871065,47.26319622,-1.48603530,32851
871065,47.26208697,-1.48145788,32852
871065,47.26208697,-1.48145788,32861
871065,47.26333978,-1.47625538,32862
871065,47.26333978,-1.47625538,32871
871065,47.26094875,-1.47502649,32872
871065,47.26094875,-1.47502649,32881
871065,47.25818959,-1.47403605,32882
871065,47.25818959,-1.47403605,32891
871065,47.25511460,-1.47170041,32892
871065,47.25511460,-1.47170041,32901
871065,47.25627992,-1.46913780,32902
871065,47.25627992,-1.46913780,32911
871065,47.25709884,-1.46615358,32912
871065,47.25709884,-1.46615358,32921
871065,47.25807410,-1.45841813,32922
871065,47.25807410,-1.45841813,32931
871065,47.26054278,-1.44906847,32932
871065,47.26054278,-1.44906847,32941
871065,47.26249027,-1.44735426,32942
871065,47.26249027,-1.44735426,32951
871065,47.26417032,-1.45104526,32952
871065,47.26417032,-1.45104526,32961
871065,47.26563709,-1.45300144,32962
871065,47.26563709,-1.45300144,32971
871065,47.26816466,-1.45556222,32972
871065,47.26816466,-1.45556222,32981
871065,47.26984144,-1.45660738,32982
871166,47.26984144,-1.45660738,33001
871166,47.26753137,-1.45564960,33002
871166,47.26753137,-1.45564960,33011
871166,47.26545739,-1.45298870,33012
871166,47.26545739,-1.45298870,33021
871166,47.26256713,-1.44775658,33022
871166,47.26256713,-1.44775658,33031
871166,47.26240475,-1.44721591,33032
871166,47.26240475,-1.44721591,33041
871166,47.25996468,-1.45021813,33042
871166,47.25996468,-1.45021813,33051
871166,47.25814223,-1.45908439,33052
871166,47.25814223,-1.45908439,33061
871166,47.25709013,-1.46641753,33062
871166,47.25709013,-1.46641753,33071
871166,47.25666109,-1.46850352,33072
871166,47.25666109,-1.46850352,33081
871166,47.25501168,-1.47208992,33082
871166,47.25501168,-1.47208992,33091
871166,47.25961410,-1.47453446,33092
871166,47.25961410,-1.47453446,33101
871166,47.26130379,-1.47518410,33102
871166,47.26130379,-1.47518410,33111
871166,47.26333542,-1.47638737,33112
871166,47.26333542,-1.47638737,33121
871166,47.26208697,-1.48145788,33122
871166,47.26208697,-1.48145788,33131
871166,47.26337592,-1.48604815,33132
871166,47.26337592,-1.48604815,33141
871166,47.25990043,-1.48765170,33142
871166,47.25990043,-1.48765170,33151
871166,47.25673385,-1.48808660,33152
871166,47.25673385,-1.48808660,33161
871166,47.25698816,-1.49127963,33162
